tran_dt,tran_tmrg,wd_fc_sn,wd_ac_sn,dps_fc_sn,dps_ac_sn,tran_amt,md_type,fnd_type,ff_sp_ai,Source,Target,Source_DC,Target_DC,Source_CC,Target_CC,Source_BC,Target_BC
2023-03-02,9,165,2000000000997258,135,2000000001700088,11678.0,7,4,,165_2000000000997258,135_2000000001700088,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-06,18,135,2000000001461546,153,2000000001367646,210286.0,3,0,,135_2000000001461546,153_2000000001367646,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-03,12,153,2000000000697952,159,2000000000702446,171851.0,4,0,02,153_2000000000697952,159_2000000000702446,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-21,15,147,2000000001049240,165,2000000000207353,1480394.0,4,0,,147_2000000001049240,165_2000000000207353,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-09,12,120,2000000001428390,160,2000000000872323,69528.0,6,0,,120_2000000001428390,160_2000000000872323,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-14,15,149,2000000001363112,136,2000000001470743,2873.0,4,0,,149_2000000001363112,136_2000000001470743,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-20,9,160,2000000000187912,134,2000000002092359,1104937.0,7,4,,160_2000000000187912,134_2000000002092359,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-09,12,160,2000000002022344,134,2000000001014800,3544874.0,7,1,,160_2000000002022344,134_2000000001014800,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-24,12,161,2000000001968814,135,2000000001101904,3473003.0,7,1,,161_2000000001968814,135_2000000001101904,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-22,6,149,2000000001099351,166,2000000000169489,902835.0,2,0,,149_2000000001099351,166_2000000000169489,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-14,18,153,2000000001039530,160,2000000001176490,264254.0,2,0,,153_2000000001039530,160_2000000001176490,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-02,12,136,2000000001427236,153,2000000000001209,127745.0,5,0,,136_2000000001427236,153_2000000000001209,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-10,9,160,2000000001731008,165,2000000001244379,146941.0,7,0,,160_2000000001731008,165_2000000001244379,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-09,9,165,2000000001692522,160,2000000001053088,115268.0,7,4,,165_2000000001692522,160_2000000001053088,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-09,9,161,2000000000715494,159,2000000001165683,176591.0,2,1,,161_2000000000715494,159_2000000001165683,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-15,6,160,2000000000916033,133,2000000001634086,30060.0,4,0,,160_2000000000916033,133_2000000001634086,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-20,6,165,2000000001035478,133,2000000000696039,54527.0,7,0,,165_2000000001035478,133_2000000000696039,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-24,21,161,2000000000950813,133,2000000001150028,8659044.0,2,0,02,161_2000000000950813,133_2000000001150028,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-13,12,160,2000000000269554,132,2000000000914120,148863.0,4,0,,160_2000000000269554,132_2000000000914120,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-10,0,160,2000000001422927,165,2000000000866784,139798.0,2,0,,160_2000000001422927,165_2000000000866784,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-01,18,162,2000000000879676,133,2000000000162712,246734.0,2,0,,162_2000000000879676,133_2000000000162712,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-10,12,136,2000000001483350,165,2000000001336370,51137.0,4,0,,136_2000000001483350,165_2000000001336370,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-16,6,149,2000000001855394,153,2000000001569604,24558.0,4,0,02,149_2000000001855394,153_2000000001569604,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-23,6,135,2000000001159542,133,2000000001338841,11049.0,7,0,,135_2000000001159542,133_2000000001338841,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-24,12,154,2000000001725991,134,2000000001633317,19485945.0,4,0,01,154_2000000001725991,134_2000000001633317,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-13,12,161,2000000001531456,159,2000000000908518,130704.0,2,0,01,161_2000000001531456,159_2000000000908518,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-22,18,136,2000000001895977,159,2000000001963152,248674.0,7,0,,136_2000000001895977,159_2000000001963152,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-07,15,166,2000000000226215,133,2000000001124354,840471.0,2,0,02,166_2000000000226215,133_2000000001124354,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-02,12,149,2000000001105436,160,2000000001069742,1.0,7,0,,149_2000000001105436,160_2000000001069742,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-02,18,148,2000000001102891,159,2000000001284827,73151.0,7,0,,148_2000000001102891,159_2000000001284827,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-13,9,146,2000000001978601,153,2000000000180159,142430.0,4,0,,146_2000000001978601,153_2000000000180159,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-02,0,159,2000000000970056,135,2000000000655207,89645.0,4,0,,159_2000000000970056,135_2000000000655207,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-16,15,136,2000000001542443,133,2000000000973707,133243.0,4,0,,136_2000000001542443,133_2000000000973707,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-14,21,148,2000000001081130,134,2000000000168692,123157.0,2,0,,148_2000000001081130,134_2000000000168692,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-24,18,148,2000000001719609,159,2000000001599286,3469570.0,4,0,,148_2000000001719609,159_2000000001599286,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-02,9,137,2000000001589504,159,2000000001108537,52648.0,7,3,,137_2000000001589504,159_2000000001108537,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-10,12,160,2000000002121249,165,2000000001520611,1.0,7,0,,160_2000000002121249,165_2000000001520611,0.0005516549648946841,5.0150451354062184e-05,0.00025075225677031093,0.0001641287498860217,0.0,0.0
2023-03-01,15,148,2000000001521677,165,2000000001184397,47993.0,2,0,,148_2000000001521677,165_2000000001184397,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-25,18,154,2000000000779840,164,2000000001611802,169568.0,2,0,,154_2000000000779840,164_2000000001611802,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-02,6,154,2000000000926800,160,2000000001189134,229001.0,6,0,,154_2000000000926800,160_2000000001189134,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-14,6,148,2000000001740616,164,2000000000228582,1.0,4,0,,148_2000000001740616,164_2000000000228582,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-10,15,160,2000000000536586,153,2000000000111666,18391.0,7,0,,160_2000000000536586,153_2000000000111666,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-11,18,166,2000000001190672,133,2000000000931844,188044.0,2,0,,166_2000000001190672,133_2000000000931844,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-21,9,149,2000000000771994,160,2000000001090893,4243118.0,2,0,02,149_2000000000771994,160_2000000001090893,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-14,18,106,2000000001452415,164,2000000000131629,3395476.0,1,0,,106_2000000001452415,164_2000000000131629,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-08,9,154,2000000001331198,133,2000000001603360,222014.0,4,0,SP,154_2000000001331198,133_2000000001603360,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-26,9,153,2000000000298738,165,2000000000134008,301042.0,4,0,SP,153_2000000000298738,165_2000000000134008,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-02,21,160,2000000000210631,133,2000000001143433,192976.0,2,0,,160_2000000000210631,133_2000000001143433,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-10,3,162,2000000000148255,133,2000000001163208,1.0,4,0,,162_2000000000148255,133_2000000001163208,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-03,12,162,2000000000904861,132,2000000001135616,438833.0,2,0,,162_2000000000904861,132_2000000001135616,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-03,9,150,2000000001009152,160,2000000000218819,425062.0,2,0,,150_2000000001009152,160_2000000000218819,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-14,12,136,2000000001009006,153,2000000001135791,53836.0,7,3,,136_2000000001009006,153_2000000001135791,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-06,6,160,2000000001019568,136,2000000000973744,9552883.0,2,0,02,160_2000000001019568,136_2000000000973744,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-24,9,105,2000000001104544,165,2000000001641033,119354.0,1,0,,105_2000000001104544,165_2000000001641033,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-13,15,148,2000000000190726,165,2000000001097884,808690.0,6,0,,148_2000000000190726,165_2000000001097884,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-13,12,156,2000000000574044,147,2000000001350797,117099.0,3,0,,156_2000000000574044,147_2000000001350797,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-10,18,150,2000000000485692,133,2000000000127574,255629.0,4,0,,150_2000000000485692,133_2000000000127574,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-06,18,148,2000000001870637,126,2000000000522946,8964929.0,2,0,01,148_2000000001870637,126_2000000000522946,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-02,6,166,2000000001782169,132,2000000001222211,53733.0,7,0,,166_2000000001782169,132_2000000001222211,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-10,12,161,2000000000667572,165,2000000000287991,9255.0,2,0,01,161_2000000000667572,165_2000000000287991,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-10,9,165,2000000002094556,135,2000000000960686,1.0,6,0,,165_2000000002094556,135_2000000000960686,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-10,21,137,2000000001466888,165,2000000001851992,22728.0,2,0,,137_2000000001466888,165_2000000001851992,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-03,18,105,2000000002108265,164,2000000000968266,18533689.0,1,0,,105_2000000002108265,164_2000000000968266,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-13,18,136,2000000001198787,165,2000000000563124,33270.0,6,0,,136_2000000001198787,165_2000000000563124,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-14,9,166,2000000001997238,165,2000000001171393,98490.0,7,1,,166_2000000001997238,165_2000000001171393,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-25,9,153,2000000001417804,133,2000000000595665,126556.0,4,0,SP,153_2000000001417804,133_2000000000595665,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-03,3,160,2000000001981170,153,2000000000141188,124973.0,7,0,,160_2000000001981170,153_2000000000141188,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-10,15,154,2000000001544306,165,2000000001691921,91092.0,4,0,SP,154_2000000001544306,165_2000000001691921,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-02,21,161,2000000001449411,135,2000000000599614,2787.0,2,0,02,161_2000000001449411,135_2000000000599614,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-23,15,159,2000000002012049,133,2000000001350364,179885.0,3,0,,159_2000000002012049,133_2000000001350364,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-03,12,149,2000000000992210,132,2000000001512666,1.0,4,0,,149_2000000000992210,132_2000000001512666,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-03,12,135,2000000000321596,165,2000000000670664,70878.0,4,0,,135_2000000000321596,165_2000000000670664,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-03,9,136,2000000001333725,136,2000000001612024,64362.0,4,0,,136_2000000001333725,136_2000000001612024,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-10,9,160,2000000000753800,165,2000000001103365,3278609.0,4,1,,160_2000000000753800,165_2000000001103365,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-07,9,152,2000000001413333,134,2000000002121249,139945.0,4,0,,152_2000000001413333,134_2000000002121249,5.0150451354062184e-05,0.00020060180541624874,0.0,0.00020060180541624874,0.0,0.0
2023-03-24,9,136,2000000001892542,160,2000000000225069,16346.0,5,4,,136_2000000001892542,160_2000000000225069,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-02,6,161,2000000002062218,133,2000000000560140,97195.0,2,0,,161_2000000002062218,133_2000000000560140,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-15,12,135,2000000000406554,153,2000000001356787,42152151.0,3,0,,135_2000000000406554,153_2000000001356787,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-14,12,162,2000000000979833,133,2000000000275301,143695.0,2,0,,162_2000000000979833,133_2000000000275301,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-24,3,135,2000000000143442,160,2000000001018372,138913.0,7,0,,135_2000000000143442,160_2000000001018372,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-13,12,161,2000000001822674,160,2000000001092514,232007.0,2,0,,161_2000000001822674,160_2000000001092514,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-07,3,133,2000000000850094,132,2000000001337954,60331.0,7,0,,133_2000000000850094,132_2000000001337954,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-11,21,136,2000000000222994,132,2000000001211735,229099.0,2,0,,136_2000000000222994,132_2000000001211735,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-14,3,135,2000000001966728,133,2000000001381510,103730.0,2,0,,135_2000000001966728,133_2000000001381510,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-10,9,159,2000000001824328,133,2000000001247612,169617.0,2,0,01,159_2000000001824328,133_2000000001247612,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-09,9,160,2000000000973690,136,2000000001673736,8978645.0,7,1,,160_2000000000973690,136_2000000001673736,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-14,12,135,2000000001002229,134,2000000000147402,69459.0,4,0,,135_2000000001002229,134_2000000000147402,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-24,18,136,2000000001193366,160,2000000001363167,135681.0,5,3,,136_2000000001193366,160_2000000001363167,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-10,18,135,2000000001206407,133,2000000000686630,50048.0,4,0,,135_2000000001206407,133_2000000000686630,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-13,21,161,2000000000506303,147,2000000001630162,259394.0,2,0,,161_2000000000506303,147_2000000001630162,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-23,18,162,2000000001861295,134,2000000001155852,20923557.0,2,0,01,162_2000000001861295,134_2000000001155852,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-20,0,166,2000000001940681,160,2000000001127530,68073.0,2,0,,166_2000000001940681,160_2000000001127530,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-03,0,157,2000000000904163,116,2000000000535222,92844.0,1,0,01,157_2000000000904163,116_2000000000535222,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-15,9,160,2000000002002098,165,2000000001827914,109983.0,2,0,,160_2000000002002098,165_2000000001827914,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-23,12,136,2000000001169190,160,2000000000313823,10281.0,7,4,,136_2000000001169190,160_2000000000313823,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-11,18,150,2000000000993086,133,2000000001668293,1.0,2,0,,150_2000000000993086,133_2000000001668293,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-25,21,149,2000000001604462,133,2000000001761996,32596.0,4,0,,149_2000000001604462,133_2000000001761996,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-10,9,160,2000000000227854,160,2000000001389076,2701.0,2,0,,160_2000000000227854,160_2000000001389076,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-15,9,153,2000000001860890,133,2000000000164796,30968.0,4,0,SP,153_2000000001860890,133_2000000000164796,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-14,21,149,2000000001706488,135,2000000001293129,577595.0,7,1,,149_2000000001706488,135_2000000001293129,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
